file name,face_x,face_y,face_w,face_h,emotion,angry_prob,disgust_prob,fear_prob,happy_prob,sad_prob,surprise_prob,neutral_prob
1365x768_JPG.jpg,677.16796875,672.0,49.0546875,49.06666666666666,sad,0.00027629605,1.3228571e-05,0.0034763864,0.007076549,0.6393508,4.5281962e-05,0.34976146
1365x768_JPG.jpg,1048.27734375,110.93333333333334,229.27734375,229.33333333333334,angry,0.9127497,9.314649e-07,0.0009834676,0.0053777276,0.002429186,0.00044330006,0.078015596
1365x768_JPG.jpg,601.453125,126.93333333333334,254.87109375,254.93333333333334,happy,0.0008863258,1.5351505e-06,0.00033589697,0.9978211,0.0008390312,0.00010347514,1.26128625e-05
1365x768_JPG.jpg,87.4453125,130.13333333333333,258.0703125,258.1333333333333,sad,0.08229802,1.7959645e-05,0.053720836,0.011560225,0.7289205,4.348417e-05,0.12343907
